customer_id,name,email,join_date,total_spent
1294,Shannon Juarez,michele94@smith.biz,2023-11-29,5045.85
1295,Victoria Walsh,mray@yahoo.com,2022-12-02,9675.55
1296,Jane Horton,reedmisty@yahoo.com,2023-10-26,3098.72
1297,Jessica Mccoy,carolynhumphrey@spencer.info,2024-06-29,9441.13
1298,Kim Andrade,qlopez@hoffman.com,2023-02-13,3337.18
1299,Joshua Hebert,michaelthomas@yahoo.com,2023-04-08,8406.36
1300,Terry Smith,jcruz@morgan.info,2023-02-20,9698.24
1301,Renee Hart,rebeccageorge@moran.com,2022-11-21,2151.64
1302,Jason Herrera,andrew77@brooks.biz,2024-07-10,2608.99
1303,Cassie Johnson,jenniferesparza@yahoo.com,2024-01-24,8545.79
1304,Timothy Johnson,vazquezmatthew@franklin.com,2023-02-05,7963.72
1305,David Tapia,johnsmith@arnold.com,2022-08-02,6036.71
1306,Gregory Mason,connorhartman@elliott.biz,2022-11-07,3709.17
1307,Ms. Melissa Henderson,mark06@singleton-johnson.com,2023-10-09,6091.3
1308,Tyrone Conrad,dflores@yahoo.com,2023-09-17,1819.38
1309,Charles Morris,paul25@hotmail.com,2024-02-11,9204.2
1310,Emily Pace,golson@williams.biz,2023-07-12,7118.22
1311,Kimberly Mcdonald,bwilliams@mercer.com,2024-02-03,5845.58
1312,Cindy Williams,briannahall@figueroa.info,2022-08-11,7335.46
1313,Frank Flynn,desireeowen@kennedy.com,2023-05-13,5964.68
1314,Evan Keller,stacygardner@blevins.info,2023-01-09,7350.65
1315,Megan Johnson,sheltongregory@hotmail.com,2024-04-08,3891.68
1316,Yvonne Dickson,villanuevakimberly@hunter-king.com,2023-02-05,2897.29
1317,Carlos Robinson,robinsonjennifer@hancock.com,2023-04-04,2829.77
1318,Kevin Mendez,francisco93@myers-taylor.info,2024-06-20,4551.85
1319,Julia Sosa,cobbcollin@gmail.com,2024-02-23,9542.13
1320,Diane Wallace,wendyhouse@griffin.com,2023-06-14,6485.95
1321,Deborah Brady,katherine83@hotmail.com,2024-05-12,418.69
1322,Austin Lawrence,millervincent@gmail.com,2023-11-16,2357.95
1323,Cheryl Walters,laura32@hubbard.com,2023-03-20,6134.63
1324,Kimberly Lopez,franksmith@smith-bates.org,2023-08-10,8536.31
1325,Elizabeth Robinson,rebecca59@gmail.com,2023-02-02,7460.62
1326,Rebecca Thompson,moorejay@welch-martin.com,2024-07-20,9195.98
1327,April Cruz,qrivera@kaufman.com,2023-05-30,1068.26
1328,Virginia Nicholson,robertsonjoshua@gmail.com,2023-09-19,5350.45
1329,Alan Martinez,ybarnes@hotmail.com,2024-05-11,8230.82
1330,Bryan Rogers,sabrina03@gmail.com,2023-02-18,8224.33
1331,Mike Webster,lisonya@hall.info,2022-11-07,821.35
1332,Wayne Mack,randolpherika@gmail.com,2024-06-26,7695.19
1333,Rachel Rice,robert41@sparks.com,2024-05-27,6508.27
1334,John Scott,phillipstammy@ortega.com,2024-02-28,2557.52
1335,Jonathan Jordan,nelsonevelyn@perry.net,2024-01-05,1161.73
1336,Michael Hall,dennislee@brown.com,2023-06-13,8379.65
1337,Janet Mcguire,martinezthomas@yahoo.com,2023-12-09,2619.69
1338,Kim Larsen,fedwards@ramirez-turner.com,2024-01-21,532.19
1339,Kevin Cowan,michaeltaylor@gmail.com,2024-03-05,4609.36
1340,James Tapia,dchurch@yahoo.com,2023-09-18,4407.91
1341,Manuel Romero,matthew06@grant.com,2022-10-04,9101.51
1342,Taylor Moss,marcus61@hotmail.com,2023-03-23,1100.32
1343,Joseph Durham,sfowler@yahoo.com,2024-02-11,3696.19
1344,Raymond Sanchez,jillmathis@dean-moss.biz,2023-10-24,3360.01
1345,Travis Carr,patriciamoore@hull-nunez.com,2023-03-03,2315.69
1346,Mark Franklin,travis64@yahoo.com,2024-04-20,3207.97
1347,Keith Huynh,vtaylor@yahoo.com,2024-03-26,2004.38
1348,Kelly Saunders,fanderson@yahoo.com,2022-09-22,7809.23
1349,Chad Johnson,tpage@carney-simmons.com,2022-11-23,8055.75
1350,Stephen Jordan,jaclynkelly@yahoo.com,2024-04-17,4311.19
1351,Christina Bowman,klinekatherine@johnson.com,2024-06-02,901.88
1352,Rebecca Tyler,maddoxtimothy@yahoo.com,2022-10-31,229.51
1353,Michael Thompson,pamberger@gmail.com,2023-04-25,2622.7
1354,Michael Barrett,johncooper@green.com,2022-08-12,9156.38
1355,Michelle Hunter,dthomas@yahoo.com,2023-04-02,3937.52
1356,Matthew Williams,mckenzie20@escobar.org,2024-01-18,9694.08
1357,Charles Trevino,foxmichael@gmail.com,2024-06-21,998.24
1358,Kristi Ramos,poolechristina@hotmail.com,2022-12-05,1426.4
1359,Benjamin Briggs,tina04@gentry-barnes.com,2023-10-09,3536.23
1360,Taylor Harvey,whiterichard@yahoo.com,2022-08-12,7878.59
1361,Bryan Cox,cynthiapatterson@sparks.com,2023-05-04,7418.16
1362,Tonya Norton,juan25@lin.com,2024-06-13,1886.2
1363,Matthew Nelson,angelafranklin@gmail.com,2024-04-25,9268.45
1364,Nathaniel Rivera,deleontina@orr.info,2023-11-19,3142.65
1365,Gabrielle Tran,derrick42@thomas.com,2022-08-08,5543.18
1366,John Castro,paula53@rose.com,2024-04-23,8101.91
1367,Mckenzie Schroeder,kellykaren@yahoo.com,2023-01-10,8686.2
1368,Richard Hughes,elizabethgoodman@gonzales-cox.com,2023-04-10,1253.15
1369,Roberto Cherry,philip51@hotmail.com,2023-04-07,6480.44
1370,Eric Hamilton,zpotts@yahoo.com,2023-10-12,3487.82
1371,Melissa Harris,onealshelly@gmail.com,2024-02-08,3895.89
1372,Craig Scott,eric08@hill.biz,2023-07-21,3816.24
1373,Kenneth Stephens,pattymorris@watson.org,2022-11-14,2704.99
1374,Robert Summers,littleandrew@yahoo.com,2024-03-19,1036.71
1375,Katherine Daniels,hensleyjay@king.com,2024-03-30,6352.94
1376,Ann Williams,colonaaron@willis.com,2024-01-22,558.2
1377,Heather Gibson,johnstonrodney@hotmail.com,2022-07-26,3424.51
1378,Zoe Solis,sonianewman@gmail.com,2023-10-19,2270.57
1379,Christina Martinez,gregoryreyes@gmail.com,2024-04-04,9375.16
1380,Leslie Warren,qsweeney@medina-young.com,2022-11-23,3233.36
1381,Amy Martinez,evansmatthew@gmail.com,2024-02-27,7057.45
1382,Christina Jones,coledavid@flores.net,2023-04-30,732.66
1383,Julie Lopez,dcarter@hotmail.com,2024-06-10,2409.35
1384,Eric Taylor,mason54@chen-yates.org,2023-07-24,2776.36
1385,Curtis Allen,mathistravis@cruz-hansen.com,2024-04-17,9031.59
1386,Jessica Austin,singhdavid@gmail.com,2023-02-19,3785.76
1387,Victoria Ruiz,jamesconley@yahoo.com,2024-01-24,4300.86
1388,Karina Jensen,colleenhernandez@gmail.com,2024-06-04,3584.34
1389,Emily Thompson MD,amartinez@hotmail.com,2023-05-05,1530.11
1390,Katherine Mcclure DDS,madisonmorse@willis.biz,2024-03-31,4302.25
1391,Megan Clark,ejackson@sims.com,2023-01-16,7160.69
1392,Mr. Devin Steele,hwhitehead@hotmail.com,2023-06-26,5208.17
1393,Samuel Morris,gwendolynweiss@yahoo.com,2023-11-18,3146.31
1394,Christopher Pruitt,stephanie63@bowers.com,2024-07-17,9294.79
1395,Daniel Robinson,jonescheryl@perkins-hopkins.com,2023-11-23,650.08
1396,Elizabeth Dennis,vwolf@gmail.com,2023-07-01,2431.77
1397,Kathryn Armstrong,zarroyo@bond.com,2023-04-05,9793.78
1398,Mallory House,johnspencer@taylor.biz,2023-01-03,2095.37
1399,Timothy Smith,kristenguerra@yahoo.com,2022-09-14,1643.45
1400,Lauren Huang,tonyacrawford@lynch.net,2023-10-19,787.03
1401,Crystal Johnson,sherry97@hotmail.com,2023-08-09,4933.7
1402,Charles Ritter,vancemadison@kim-moody.com,2024-06-13,2462.75
1403,Angela Gutierrez,yadams@gmail.com,2023-09-28,115.9
1404,Sharon Smith,tonyahuerta@hotmail.com,2024-05-13,7649.11
1405,Scott Richardson,harperpeter@beasley-moore.org,2022-09-27,8225.37
1406,Dawn Chavez,pattersontracey@hotmail.com,2023-01-03,6819.48
1407,Kerry Simpson,fmills@kim.com,2023-12-13,429.17
1408,Christopher Jenkins,donaldporter@gmail.com,2023-02-08,9812.04
1409,Sherri Hicks,marissa35@gmail.com,2023-10-30,4412.41
1410,Brent Lane,morrisonsteven@smith.com,2023-06-18,2483.72
1411,Monique Allen,charleslynch@yahoo.com,2023-05-11,7679.97
1412,Audrey Rivera,bautistajuan@randall.com,2022-09-03,1897.0
1413,Felicia Larson,christine42@hotmail.com,2024-07-14,2517.63
1414,Deborah Molina,kennedyjonathon@thompson-adams.com,2024-07-14,764.53
1415,Tara Wood,kingjohn@banks.com,2022-11-28,8443.77
1416,Stacy Fox,ynelson@yahoo.com,2023-12-10,3128.11
1417,Michael King,rosslindsay@hotmail.com,2023-07-26,2274.91
1418,Christian Fitzgerald,cesar50@gmail.com,2023-02-20,1037.44
1419,Matthew Whitehead,matthewcardenas@gmail.com,2023-02-07,874.85
1420,Raymond Solomon,heather23@gmail.com,2024-01-06,1154.81
1421,Haley Evans,rebeccaturner@simmons.info,2022-11-03,7443.88
1422,Julie Mckenzie,mathewsdonna@mann.com,2024-02-27,3948.7
1423,Brooke Lee,munozbob@yahoo.com,2023-10-05,1321.73
1424,Joel Ali,geneandrade@bowen-cruz.com,2023-11-03,6700.3
1425,Chad Roberts,fortiz@becker-baker.net,2024-04-28,1961.12
1426,James Hayes,diana76@thompson.info,2024-03-30,9998.15
1427,Michelle Wilson,bakerkenneth@yahoo.com,2024-05-15,7022.8
1428,Joshua Good,karenking@hotmail.com,2024-05-07,4265.6
1429,Donna Freeman,vleon@yahoo.com,2023-11-09,7373.18
1430,Holly Banks,baileychristina@yahoo.com,2023-03-15,3281.44
1431,Curtis Lucero,vjohnston@yahoo.com,2023-11-19,4106.82
1432,Christopher Miller,charlesroberson@gmail.com,2023-07-04,9477.13
1433,Gabrielle Taylor,tdouglas@hotmail.com,2023-09-14,2791.75
1434,Natasha Nolan,kbenson@chavez-hicks.com,2023-02-01,1167.1
1435,Lisa Barr,fsanders@crawford.info,2022-08-22,5707.78
1436,Erica Taylor,kmorris@gmail.com,2023-04-20,1671.81
1437,Dale Sanchez,williamgonzalez@hotmail.com,2023-06-17,1624.63
1438,Ronald Gregory,sharris@henderson-rollins.biz,2022-09-29,6677.24
1439,Brandon Hoover,nicole04@travis.com,2024-03-10,5556.4
1440,Jesse Fox,osmith@rowe.net,2024-06-18,3882.07
1441,William Quinn,rose90@hotmail.com,2022-11-04,3382.18
1442,Miguel Carson,susan65@dixon-howard.com,2022-11-20,9402.93
1443,Christopher Mack,rbrown@kane.org,2023-10-12,637.58
1444,Jo Olsen,colleenward@mclean.com,2023-11-13,2156.85
1445,Sergio Lawson,gilmoretamara@gordon.biz,2023-08-15,4011.31
1446,Andrew Patrick,monroelatasha@short.biz,2024-05-02,9861.55
1447,Raymond Brooks,thomas82@gmail.com,2024-03-25,3137.72
1448,Matthew Hernandez,brandi33@gonzalez-floyd.com,2024-06-09,5958.01
1449,Theresa Fernandez,oschultz@hernandez.biz,2022-10-07,3714.89
1450,Mr. Garrett Henderson,patrickscott@nash-johnson.org,2022-08-07,3937.43
1451,Yvette Thomas,john12@gutierrez-james.net,2023-05-11,5693.66
1452,Nathaniel Collins,xthomas@yahoo.com,2023-07-28,1614.67
1453,Barbara Ballard,xfrench@mejia.com,2023-05-11,9471.0
1454,Christopher Mullins,shahryan@yahoo.com,2023-07-01,4476.17
1455,Sharon Williams,amorales@aguirre.com,2023-05-16,2101.77
1456,Nancy Garcia,jonesthomas@grimes.biz,2022-11-17,2027.29
1457,Leslie Moyer,mccoystephanie@king.com,2023-08-29,7188.78
1458,Shirley Jackson,bryceoliver@orozco-garcia.info,2024-07-11,621.8
1459,Andrea Stone,sandy22@yahoo.com,2023-01-27,3069.66
1460,Jeremy Richardson,steven04@hotmail.com,2022-10-08,339.41
1461,Sarah Martin,christycline@yahoo.com,2024-06-27,4000.72
1462,Benjamin Golden,michelle02@soto-taylor.com,2023-05-09,7087.04
1463,Patricia Chase,vcooper@hotmail.com,2023-08-06,330.68
1464,Marie Hodges,marshallrobert@gmail.com,2024-01-11,5936.15
1465,Alan Mooney,umorton@gmail.com,2023-10-01,4578.7
1466,Kevin Jimenez,parkervictor@yahoo.com,2023-01-19,7032.43
1467,Elizabeth Price,barbaragross@yahoo.com,2024-03-05,3278.18
1468,Lisa Knight,douglascarrillo@hotmail.com,2023-02-27,8660.82
1469,Michelle Hall,rgreene@yahoo.com,2022-09-21,7707.04
1470,John Lam,tthomas@hotmail.com,2023-05-08,4586.44
1471,Jonathan Baker,kevin85@murphy-herman.info,2023-01-01,9740.28
1472,Jonathan Sloan,james23@reyes.info,2022-11-16,627.8
1473,Angela Krause,davidwilson@harvey-melton.com,2022-12-02,2649.91
1474,Thomas Harris,benjaminferguson@smith.com,2024-01-05,1688.8
1475,Calvin Bell,jamesgriffin@yahoo.com,2024-06-10,8794.25
1476,Kara Jordan MD,amanda24@hotmail.com,2023-06-05,1364.22
1477,Kristi Diaz,javierharrison@hotmail.com,2023-04-29,6498.48
1478,Anita Saunders,jamesjenkins@johnson.info,2023-03-02,5565.6
1479,Scott Mercer,sherry07@hotmail.com,2023-09-24,881.56
1480,Anthony Jones,martinezerin@yahoo.com,2023-01-30,8964.48
1481,Paula Reid,tiffany42@yahoo.com,2024-05-19,4171.27
1482,William Herrera,jacob64@stokes.biz,2023-05-12,773.58
1483,Jill Stanley,madison92@hotmail.com,2023-05-17,4633.55
1484,Cory Rodriguez,gilesjessica@yahoo.com,2024-03-26,8263.31
1485,Bobby Ho,alexisking@yahoo.com,2024-02-13,4362.13
1486,Heather Lawrence,sbean@fields.net,2023-08-30,8409.09
1487,Cindy Callahan,hollandalejandra@hotmail.com,2023-02-25,407.96
1488,Ian Jackson,georgepaula@yahoo.com,2022-12-14,364.18
1489,Richard Rose,ricardo20@hotmail.com,2024-01-19,4006.08
1490,Sarah Johnson,lkrause@gmail.com,2023-02-03,6866.09
1491,Megan Payne,pcarlson@gmail.com,2024-01-05,640.52
1492,Elizabeth Jones,matthew85@hotmail.com,2022-10-31,2202.37
1493,David Henry,umills@hotmail.com,2024-06-19,2182.73
1494,Joseph Cook,johnsonmary@yahoo.com,2023-04-06,5387.41
1495,Robert Robinson,ukent@garner.biz,2023-03-14,1351.91
1496,Brooke Brown,kreid@gmail.com,2023-10-21,2778.82
1497,Mackenzie Allen,kristengraham@gmail.com,2024-02-16,3417.75
1498,Steven Trevino,phillipsmith@nash.org,2023-05-15,4415.72
1499,Lisa Evans,ewhite@yahoo.com,2023-12-03,4838.21
1500,Kathleen Gray,adammarquez@yahoo.com,2023-04-25,597.05
1501,Christine Scott,tonyanelson@bell-williams.com,2023-09-16,2614.34
1502,Cathy Pugh,tina18@gmail.com,2023-01-25,1833.72
1503,Mackenzie Alvarez,michael31@hotmail.com,2022-12-07,6550.48
1504,Ryan Kline,nancygreen@hotmail.com,2023-05-20,7494.42
1505,Travis Alvarez,bradleymatthew@yahoo.com,2022-12-22,296.22
1506,Laura Golden,lindaphillips@savage.org,2022-11-16,121.15
1507,Francisco Moreno,cbrown@moreno.info,2024-06-15,804.23
1508,Stephen Howard,jackiehansen@gmail.com,2023-12-24,7311.7
1509,Priscilla Atkinson,bjohnson@yahoo.com,2024-03-14,5824.72
1510,Andrew Bolton,hayeschristine@clark.com,2023-11-03,5423.99
1511,Caleb Perry,clarkstephen@hotmail.com,2023-05-18,9675.41
1512,Michael Smith,robertperry@hotmail.com,2023-06-06,9010.74
1513,James Harris,cheath@hotmail.com,2023-07-13,1387.13
1514,Jennifer Gregory,michaelsmith@gmail.com,2023-12-25,6919.87
1515,Chris Flowers,gonzalezbarbara@davis.com,2023-10-30,4834.86
1516,Philip Phillips,qparker@mathews-kent.com,2023-02-22,6908.63
1517,Brian Hartman,ndavis@richardson.com,2023-11-24,3710.31
1518,John Ayala,hallmichelle@schroeder.com,2023-07-14,7219.02
1519,Anne Brady,goodwinjoseph@silva-lopez.biz,2023-02-24,7431.74
1520,James Williams,stacey56@yahoo.com,2023-11-29,2710.81
1521,Dustin Weeks,fbrown@yahoo.com,2023-03-12,7743.33
1522,Stacy Martin,jacob60@yahoo.com,2022-11-11,6650.93
1523,John Short,matthewwagner@yahoo.com,2023-12-25,2938.26
1524,Regina Gill,gregory65@tanner-fowler.com,2024-05-31,7049.07
1525,Christopher King,jillian32@gmail.com,2023-04-23,9603.4
1526,Aaron Johnson,leealice@gmail.com,2023-05-29,119.38
1527,Mary Padilla,grimeskevin@gmail.com,2023-07-09,544.33
1528,Allison Smith,emily22@hotmail.com,2022-12-18,9976.11
1529,Robert Walker,rachel30@bowman.com,2024-04-25,5495.59
1530,Jonathon Smith,edwardgriffin@ford-li.com,2023-02-15,5075.5
1531,Rose Bird,meganwilliamson@campbell.com,2024-01-01,1095.95
1532,Ronald Paul,dillonbarnes@miller.com,2024-03-24,1536.83
1533,Dustin Martin,sbright@carter.biz,2023-07-18,5447.01
1534,Dana Perez DVM,brichardson@hotmail.com,2023-03-26,5295.2
1535,Daniel Mckee,jeffreykelly@yahoo.com,2022-09-01,6428.16
1536,Marissa Herrera,cooleyjoyce@hotmail.com,2024-04-17,2202.82
1537,Donald Adkins,christinamarquez@gmail.com,2024-07-17,6867.53
1538,Jane Valentine,brooksconnie@gmail.com,2023-08-16,2400.98
1539,Henry Colon,matthewmitchell@yahoo.com,2022-11-23,2907.51
1540,William Castillo,brooke70@davidson.com,2022-11-05,9727.27
1541,Eugene Bentley,rfranco@palmer.com,2023-03-19,4833.12
1542,Angela Brown,kristinesmith@young.com,2023-01-06,8307.07
1543,Robert Johnson,mkirby@perez.com,2024-02-02,8180.66
1544,Angel Mathis,scottstephanie@gmail.com,2023-09-02,2334.22
1545,Dr. Cameron Rodriguez,tammy72@hotmail.com,2024-05-05,4831.85
1546,Victoria Montgomery,jle@yahoo.com,2023-07-10,2764.21
1547,Carmen Williams,cmarshall@gmail.com,2024-03-29,4430.39
1548,Martin Lewis V,taragibson@hotmail.com,2024-04-09,926.06
1549,Melissa Stone,alexander77@dean.net,2023-04-07,2696.88
1550,Mitchell Case,collin11@huff-henry.biz,2024-01-03,453.44
1551,Tracy Luna,joshua84@singh-watts.com,2024-02-25,4468.99
1552,Haley Mcbride,brittany53@adams.com,2023-03-27,4580.04
1553,Matthew Martinez,kayla99@gmail.com,2023-11-13,8351.55
1554,Joseph Harper,andersonamber@hotmail.com,2022-09-30,5589.08
1555,Jennifer Morgan,mark39@gmail.com,2023-08-21,7685.94
1556,Mr. Ryan Simmons Jr.,madelinemyers@hotmail.com,2023-01-08,337.9
1557,Thomas Watson,zhernandez@yahoo.com,2023-07-02,8974.26
1558,Beth Drake,brittanymathis@heath.biz,2024-05-10,1739.01
1559,Rodney Garrett,nathanielperez@gmail.com,2024-02-25,3498.44
1560,Nathan Fisher,daniel00@hotmail.com,2023-06-27,591.79
1561,Mr. James Reed,samuelbriggs@mejia.info,2023-05-01,6952.09
1562,Leslie Huynh,aprilnichols@simmons.com,2024-06-15,3123.3
1563,Shane Dillon,torressusan@wright-barajas.com,2022-10-31,9317.04
1564,Tracy Nelson,charles75@hotmail.com,2023-05-16,4246.01
1565,Linda Kline,coreyjohnson@clarke.net,2022-09-19,3040.69
1566,Donna Webster,nealdenise@gmail.com,2023-02-08,5575.37
1567,Arthur Brooks,steven96@hotmail.com,2022-11-04,3768.09
1568,Michael Garcia,collinssuzanne@giles.com,2023-12-24,3056.64
1569,Amber Gonzales,ryan21@gmail.com,2024-02-18,4543.77
1570,Katie Roberts,rbishop@hernandez.biz,2023-06-03,3344.45
1571,Denise Howard,hillvincent@yahoo.com,2023-01-07,4775.59
1572,Elizabeth Burns,anthonybolton@jones-duncan.com,2024-07-09,7376.53
1573,Kelly Thomas,deannaromero@carey.info,2023-07-14,7591.78
1574,Holly Gates,dorothyprice@yahoo.com,2023-03-26,3049.11
1575,Vanessa Gibbs,kevin23@yahoo.com,2023-04-28,4327.01
1576,Erika Gardner,tyler24@yahoo.com,2022-11-08,5533.74
1577,Henry Jones,russellmartinez@lucas.com,2024-01-30,4871.02
1578,Stephen Hernandez,timothyhernandez@gmail.com,2022-09-18,6266.11
1579,David Johnson,royshelton@ray.com,2024-06-14,9154.74
1580,Isaiah Sharp,sean54@jones.biz,2023-03-18,2486.47
1581,Angela Holland,hayleywilliams@rodriguez.com,2023-10-19,2384.85
1582,Lauren Johnson,kimberlyanderson@hotmail.com,2023-10-06,7271.5
1583,Nancy Holt,lisa45@hotmail.com,2024-07-04,3654.39
1584,Thomas Zimmerman,shannon48@gmail.com,2023-05-07,9661.58
1585,Anthony Brown,tracy83@gmail.com,2024-04-12,304.5
1586,Ronald Decker,pamela95@gmail.com,2023-07-19,4920.95
1587,Jessica Smith,christinalara@kane.biz,2022-11-16,3838.63
1588,Christina Leblanc,wrightbrittany@yahoo.com,2024-05-24,9391.85
1589,Mrs. Deborah Gaines MD,shahmicheal@hotmail.com,2022-11-15,4045.17
1590,Mark Sutton,terriwise@hotmail.com,2022-12-22,7296.19
1591,Natalie Moore,kellermelanie@hotmail.com,2024-05-06,7956.77
1592,Matthew Davis,lauren53@mcneil.com,2022-12-07,3073.07
1593,Taylor Li,davidhowell@yahoo.com,2023-12-06,5018.14
1594,Tanner Ross,margaret91@yahoo.com,2024-04-19,756.74
1595,Ralph Brown,jordan06@yahoo.com,2022-10-23,7569.36
1596,Loretta Hunt,robinmann@yahoo.com,2023-09-23,2733.74
1597,Courtney Gonzalez,cynthiaberry@blair.com,2023-09-23,817.26
1598,Amanda Harris,matthew06@yahoo.com,2023-01-23,3222.75
1599,Janet Jones,melissayu@hotmail.com,2024-07-19,1233.48
1600,Kristen Scott,seanbennett@gmail.com,2023-06-19,3127.08
1601,Yolanda Lozano,shawn13@yahoo.com,2023-12-23,1071.34
1602,Jessica Phillips,jessicasmith@johnson.net,2024-07-20,3318.94
1603,Louis Barry,thomasbailey@gmail.com,2024-02-11,3774.86
1604,Nicholas Taylor,sandylynch@yahoo.com,2023-01-06,5421.62
1605,Anthony Richardson,cguzman@sherman.com,2022-08-25,8614.59
1606,Katelyn Krause,smithaudrey@roberts.com,2023-12-28,794.14
1607,David Jenkins,wendysmith@pratt-mathews.com,2023-10-12,2829.9
1608,William Castro,yramirez@yahoo.com,2023-01-27,5985.52
1609,Brenda Johnson,stevenlee@hotmail.com,2024-05-22,8865.29
1610,Michael Moore,qwilson@sosa-morgan.com,2024-07-06,8558.06
1611,Amy Wilkinson,jessicalucas@baird.com,2023-05-15,4359.23
1612,Blake Simmons,matthew88@king.com,2022-12-14,4688.06
1613,Jocelyn Pope,eroberts@clark.org,2024-03-26,3398.8
1614,Robert Price,beardscott@yahoo.com,2024-03-19,8875.33
1615,Shane Harris DDS,rodriguezpeter@vega.biz,2023-04-04,8873.29
1616,Jordan Trujillo,caitlinmcgee@hotmail.com,2024-03-02,6284.74
1617,Veronica Olson,wbrown@castillo.com,2023-07-15,7542.71
1618,Laura Rios,smckenzie@webster.net,2024-04-14,6918.13
1619,Cameron Stewart,dustin18@hotmail.com,2022-08-03,4731.17
1620,Kathleen Morales,willie38@gutierrez-harris.org,2024-05-29,5440.08
1621,Gregory Ibarra,johnnymedina@gmail.com,2023-03-11,8545.3
1622,Shari Gross,charlotte58@yahoo.com,2024-03-01,1353.78
1623,Donna Gibson,aliciasmith@fuller-frank.org,2023-10-29,4503.2
1624,David Wong,ywilliams@chandler.net,2023-12-08,6813.26
1625,Michael Jordan,lawsonandrea@yahoo.com,2022-08-06,8883.27
1626,Joseph Bell,josepeters@becker.com,2023-10-12,4083.29
1627,Brian Frey,tina67@tyler.com,2024-01-04,9162.55
1628,Timothy Davis,david95@garcia-johnson.com,2024-01-23,7955.4
1629,Denise Garcia,fbailey@lin.com,2023-04-28,4830.09
1630,Jeffrey Rice,ynichols@craig-harris.org,2023-04-20,5943.36
1631,Amy Davis,evancarpenter@yahoo.com,2024-07-16,9934.6
1632,Richard Grant,evan47@castillo.com,2023-12-15,5315.78
1633,Jennifer Ward,amandabrooks@gmail.com,2024-04-12,149.93
1634,Kerry Smith,scruz@hunt.info,2024-07-15,5312.69
1635,Brandon Miller,christophermills@gibson.info,2023-05-23,8644.76
1636,Kimberly Martinez,xvelez@nelson-rojas.com,2023-05-13,7795.48
1637,Stacey Knight,molinarebecca@murillo-holder.org,2024-01-16,7695.25
1638,Jason French,rebecca21@krause-preston.com,2022-10-20,1125.03
1639,Kyle Hill,hannahtrevino@santiago.org,2022-09-02,8827.36
1640,Stephanie Phillips,wendyjimenez@hotmail.com,2023-10-11,5559.66
1641,William Bates,johnny18@garcia.com,2024-07-03,4711.25
1642,Justin Campbell,iwells@cruz.org,2022-08-16,6721.61
1643,Rhonda Carey,destinyhogan@haas.com,2022-08-06,6026.51
